species,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
Pelodiscus sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35857114,19.29642638,24.67932611,7.402366794,2.724196495,27.52808779,35.9863594,19.79984482,29.48168787,16.05841692,34.70704994,19.89160496,17.87152311,13.27286023,20.1787,21.53343588,18.71516777,21.66039689,40.89135715,43.07114041,48.15187711,25.60114533,55.49123104,26.03246187,16.74024077,27.36266691,27.45723285,46.61816768,7.989953957,63.09451633,38.74385301,38.58695556,14.06580896,10.71908184,19.08042188,27.81201568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peltaster fructicola,0,26.18800723,9.597515708,23.44082818,5.448392991,21.73270089,2.998863283,5.499956895,5.615559595,24.81755342,8.676762486,23.86992595,14.89293592,17.69714697,17.07428462,17.73341778,48.94736185,5.776105838,11.6832449,4.307114041,27.08543087,9.035698353,6.93640388,8.220777433,6.087360281,18.24177794,36.60964381,5.650686992,23.96986187,24.46522062,5.343979725,28.29710074,4.219742689,6.699426151,8.177323662,5.855161195,2.905714094,0,0,17.27218919,0,0,8.99658985,0,11.23111919,0,0,0,14.89293592,16.22238472,0,5.066690796,0,0,16.06446174,0,9.028476958,0,4.161842328,5.480518288,158.2713673,241.7035577,15.25401825,0,0,0,6.679974656,1.286231852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pemphredon lugubris,42.13285436,70.29412466,57.58509425,30.84319498,69.46701063,21.73270089,82.46874029,59.39953447,87.04117372,37.95625818,111.3517852,67.63145685,193.608167,98.80907059,66.74493077,54.46692605,53.26624672,109.7460109,103.6887985,47.37825445,9.028476958,72.28558682,44.39298483,100.0194588,33.48048155,53.20518565,27.45723285,55.09419817,57.26133669,84.98445057,81.49569081,23.15217334,35.16452241,25.45781937,21.80619643,40.98612837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penaeus japonicus,11.62285637,20.67474255,32.90576814,14.80473359,47.67343867,23.18154761,14.99431642,20.8998362,22.46223838,11.67884867,10.12288957,15.91328396,8.935761554,11.79809798,26.38753077,46.86688986,30.23219409,31.76858211,20.44567857,43.07114041,25.58068471,12.0475978,16.64736931,31.51298016,12.17472056,10.64103713,1.525401825,33.90412195,29.29649784,59.23158676,45.42382766,30.86956445,14.06580896,40.19655691,19.08042188,29.27580598,11.62285637,20.67474255,32.90576814,14.80473359,47.67343867,23.18154761,14.99431642,20.8998362,22.46223838,11.67884867,10.12288957,15.91328396,8.935761554,11.79809798,26.38753077,46.86688986,30.23219409,31.76858211,20.44567857,43.07114041,25.58068471,12.0475978,16.64736931,31.51298016,12.17472056,10.64103713,1.525401825,33.90412195,29.29649784,59.23158676,45.42382766,30.86956445,14.06580896,40.19655691,19.08042188,29.27580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penicillium expansum,0,0,2.742147345,0,1.362098248,0,5.997726567,38.49969826,29.48168787,4.379568251,14.46127081,9.28274898,28.29657825,44.24286743,18.62649231,13.93339969,76.30029936,53.428979,11.6832449,4.307114041,12.03796928,15.05949725,13.87280776,12.33116615,0,0,0,2.825343496,0,0,1.335994931,2.572463704,0,0,1.362887277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penicillium solitum,88.62427986,8.269897019,265.9882925,32.07692277,69.46701063,123.1519717,8.99658985,12.09990517,28.07779797,237.9565416,54.95282908,27.84824694,5.957174369,14.74762248,110.2067462,15.20007239,28.7925658,28.88052919,5.84162245,5.742818721,3.009492319,0,0,0,0,6.080592646,10.67781278,2.825343496,0,0,0,7.717391112,0,5.359540921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pennate diatom sp. W5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19972413,0,0,0,0,0,0,0,34.20016287,0,0,0,0,0,48.19039121,0,0,0,0,0,36.72946545,0,0,0,0,0,0,0,0
Perca flavescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517849176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perca fluviatilis,66.83142415,55.13264679,171.3842091,64.15384555,29.96616145,137.640439,14.99431642,21.99982758,40.71280706,286.1317924,93.99826026,15.91328396,17.87152311,29.49524495,149.0119385,15.20007239,20.15479606,40.43274086,8.762433674,67.47811997,63.19933871,9.035698353,0,0,36.52416169,3.040296323,134.2353606,11.30137398,7.989953957,2.575286381,16.03193918,110.6159393,2.813161793,5.359540921,5.451549108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peribatodes rhomboidaria,56.66142483,68.91580849,56.21402058,82.65976254,51.75973341,56.50502231,68.97385552,76.99939653,51.94392625,61.31395551,88.21375194,59.67481487,254.6692043,210.8910014,288.7106308,148.2007058,233.2197829,257.0367098,115.3720434,120.5991931,176.0553007,185.2318162,274.6815937,238.4025455,130.878246,104.8902231,77.79549309,50.85618292,35.95479281,20.60229105,129.5915083,176.2137637,46.41716958,26.7977046,28.62063282,43.91370896,39.22714026,28.94463957,46.61650487,64.15384555,16.34517897,26.07924107,19.49261134,21.99982758,16.84667878,37.95625818,31.81479578,18.56549796,65.52891806,28.0204827,62.0883077,40.53352637,46.06810527,54.87300546,42.35176276,48.81395913,121.8844389,137.041425,194.2193086,165.7856782,54.78624253,48.64474117,64.06687666,21.19007622,0,10.30114552,76.15171108,136.3405763,0,0,0,2.927580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perinereis aibuhitensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0604158,135.202535,0,0,0,0,0,0
Perinereis brevicirris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.25631367,10.30114552,0,0,0,0,0,0
Perinereis cultrifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65327194,0,0,0,0,0,0,0
Perkinsus marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266672699,0,0,1.460405612,0,0,0,0,0,0,0,1.525401825,0,0,0,0,0,0,0,0,0
Peromyscus maniculatus,0,1.37831617,0,2.467455598,0,0,0,0,0,0,0,0,0,5.89904899,6.20883077,20.26676318,2.87925658,2.888052919,78.86190307,10.04993276,49.65662327,97.88673215,43.00570406,116.4610136,206.9702496,71.44696359,7.627009126,2.825343496,0,0,0,0,0,0,0,0,0,1.37831617,0,2.467455598,0,0,0,0,0,0,0,0,0,5.89904899,6.20883077,20.26676318,2.87925658,2.888052919,78.86190307,10.04993276,49.65662327,97.88673215,43.00570406,116.4610136,206.9702496,71.44696359,7.627009126,2.825343496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petromyzon marinus,37.77428322,33.07958808,42.50328385,43.18047297,107.6057616,28.97693452,31.48806447,47.2996293,68.79060504,43.79568251,54.95282908,61.00092187,64.03962447,70.78858788,69.84934616,44.33354446,50.38699014,64.98119067,61.33703572,35.892617,43.63763863,114.4521791,138.7280776,72.61686732,109.5724851,101.8499268,85.42250221,227.4401514,41.28142878,29.61579338,104.2076046,39.87318741,67.51588302,84.4127695,53.1526038,84.89983733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrosia ficiformis,2.905714094,0,20.56610509,2.467455598,10.89678598,5.795386903,25.49033791,18.69985344,5.615559595,18.97812909,24.58416038,42.43542391,43.18951418,11.79809798,55.87947693,84.86707083,34.55107896,27.43650273,43.81216837,35.892617,39.12340015,15.05949725,30.52017707,31.51298016,42.61152197,28.88281507,27.45723285,60.74488516,50.60304173,75.97094824,82.83168574,21.86594148,767.9931694,491.7378795,451.1156887,642.6039412,5.811428187,16.53979404,12.33966305,0,10.89678598,2.897693452,17.9931797,13.19989655,14.03889899,5.839424335,23.1380333,26.52213994,5.957174369,23.59619596,9.313246154,34.20016287,23.03405264,17.32831751,11.6832449,5.742818721,15.0474616,16.56544698,6.93640388,16.44155487,6.087360281,6.080592646,7.627009126,21.19007622,10.65327194,33.47872295,42.7518378,14.14855037,26.72503703,16.07862276,19.08042188,29.27580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaedon cochleariae,491.0656818,832.5029666,903.5375503,824.1301698,651.0829624,676.611421,731.7226411,701.7944998,779.1588938,1385.403423,644.9726781,533.0950128,714.8609243,895.1806843,665.8971,520.6024793,692.4612074,961.721622,591.464273,403.4330151,675.6310257,599.3679907,524.3921333,622.0388257,835.4901986,702.3084506,533.8906388,370.119998,292.9649784,297.445577,808.2769334,545.3623052,360.0847095,353.7297008,256.2228081,305.9321724,123.492849,49.61938211,124.7677042,194.9289922,160.7275932,117.3565848,79.46987701,95.69924997,85.63728382,494.8912124,91.1060061,153.8284117,138.5043041,101.7585951,90.02804616,187.4675594,110.8513783,79.42145527,40.89135715,86.14228081,96.30375422,69.27368737,91.56053122,83.5779039,245.0162513,62.32607462,59.49067118,86.17297662,131.8342403,127.4766759,34.73586821,57.88043334,126.5922807,133.988523,128.111404,111.2480627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaeodactylum tricornutum,1.452857047,0,0,2.467455598,9.534687734,11.59077381,79.46987701,134.1989482,33.69335757,29.19712167,11.56901665,10.60885598,89.35761554,109.1324063,45.01402308,36.73350827,80.61918423,63.53716422,90.54514797,24.40697956,46.64713095,137.041425,110.9824621,180.8571035,100.4414446,65.36637094,56.43986753,4.238015244,2.663317986,0,52.10380232,9.003622964,7.032904482,5.359540921,5.451549108,11.71032239,1.452857047,0,0,2.467455598,9.534687734,11.59077381,79.46987701,135.2989396,33.69335757,29.19712167,11.56901665,10.60885598,89.35761554,109.1324063,45.01402308,36.73350827,80.61918423,63.53716422,90.54514797,22.97127488,46.64713095,138.5473747,110.9824621,180.8571035,100.4414446,65.36637094,56.43986753,7.06335874,2.663317986,0,52.10380232,9.003622964,7.032904482,5.359540921,5.451549108,11.71032239,0,0,0,0,0,0,184.4300919,191.3984999,0,0,0,0,357.4304621,393.7615201,526.1984077,456.0021716,452.043283,0,331.512074,173.7202663,320.510932,721.3499185,658.9583686,635.7401215,413.9404991,381.5571885,254.7421048,0,0,0,22.71191383,0,0,0,0,0
Phalacrocorax carbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5857114,64.78085998,69.9247573,17.27218919,55.84602815,52.15848213,67.47442387,62.6995086,74.40616463,70.07309202,80.98311653,115.3713087,37.23233981,95.85954609,57.43168462,93.73377972,113.7306349,109.7460109,51.11419643,77.52805273,52.66611559,82.8272349,41.61842328,56.17531246,66.96096309,36.48355588,102.2019223,105.9503811,126.5076043,95.2855961,45.42382766,90.03622964,59.07639764,53.59540921,94.03922211,86.36362763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phalaenopsis equestris,20.33999866,129.56172,63.06938894,101.1656795,14.98308072,82.58426337,79.46987701,34.09973275,30.88557777,54.0146751,164.8584872,22.54381895,37.23233981,41.29334293,471.8711385,78.53370733,56.1455033,43.32079378,24.82689541,225.4056348,12.03796928,21.08329616,5.549123104,10.96103658,470.2485817,18.24177794,155.5909862,11.30137398,2.663317986,0,60.11977191,298.4057897,5.626323585,8.039311381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phalera bucephala,66.83142415,139.2099332,34.27684182,197.3964478,133.4856283,147.782366,239.9090627,293.6976982,140.3889899,252.5551025,86.76762486,133.9368067,793.7934847,584.00585,527.7506154,154.5340693,118.0495198,132.8504343,388.4678929,109.1135557,100.8179927,93.36888298,127.6298314,141.1233459,709.1774727,250.8244466,216.6070592,98.88702235,105.2010604,113.3126008,177.6873259,252.101443,74.5487875,76.37345812,40.88661831,57.08782165,47.94428254,45.4844336,24.67932611,138.1775135,108.9678598,28.97693452,355.3652991,263.997931,74.40616463,48.17525076,107.013404,114.0452017,804.2185398,592.8544235,513.7807462,122.8672518,221.7027566,196.3875985,388.4678929,156.4918101,133.9224082,164.1485201,169.2482547,267.1752666,701.5682724,229.5423724,140.3369679,16.95206097,57.26133669,59.23158676,149.6314323,43.73188297,47.82375047,53.59540921,32.70929465,45.37749926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctos cinereus,14.52857047,15.16147787,17.82395774,19.73964478,25.87986671,11.59077381,22.49147462,18.69985344,12.63500909,27.73726559,30.3686687,25.19603294,20.85011029,42.76810518,27.93973846,8.866708892,30.23219409,24.54844981,35.0497347,30.14979828,34.60916167,37.64874314,18.03465009,20.55194358,13.69656063,10.64103713,36.60964381,14.12671748,9.32161295,21.88993424,22.71191383,34.72826,8.439485378,12.05896707,25.89485826,5.855161195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phasianus colchicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.96285503,52.37601445,30.1636208,38.24556177,54.48392991,23.18154761,16.49374806,25.29980172,35.09724747,11.67884867,39.04543119,54.37038688,17.87152311,47.19239192,29.49194616,50.66690796,44.62847698,38.9887144,37.97054592,22.97127488,46.64713095,46.68444149,33.29473862,15.07142529,22.82760105,19.7619261,50.33826023,31.07877845,31.95981583,25.75286381,73.47972122,60.45289704,35.16452241,45.55609783,13.62887277,17.56548359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pheosia gnoma,66.83142415,30.32295574,57.58509425,77.72485134,31.3282597,18.83500744,0,8.799931032,30.88557777,27.73726559,2.892254162,0,16.38222952,5.89904899,31.04415385,0,2.87925658,8.664158757,8.762433674,2.87140936,6.018984639,6.023798902,1.387280776,8.220777433,0,0,56.43986753,0,13.31658993,0,20.03992397,0,0,0,2.725774554,0,66.83142415,30.32295574,57.58509425,77.72485134,31.3282597,18.83500744,0,8.799931032,30.88557777,27.73726559,2.892254162,0,16.38222952,5.89904899,31.04415385,0,2.87925658,8.664158757,8.762433674,2.87140936,6.018984639,6.023798902,1.387280776,8.220777433,0,0,56.43986753,0,13.31658993,0,20.03992397,0,0,0,2.725774554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pheosia tremula,10.16999933,103.3737127,26.05039978,71.55621234,38.13875093,30.42578124,85.46760357,91.29928446,77.21394443,40.87597034,66.52184572,72.93588484,120.632781,141.5771758,51.22285385,207.7343226,367.1052139,267.144895,83.24311991,130.6491259,126.3986774,323.779191,278.843436,239.7726751,45.65520211,92.72903785,181.5228172,49.44351118,74.5729036,64.38215952,85.5036756,64.3115926,42.19742689,48.23586829,23.16908371,43.91370896,220.8342711,343.2007263,220.7428613,335.5739613,294.2132215,269.485491,398.8488167,431.1966206,409.9358504,214.5988443,267.53351,525.1383708,495.9347662,567.7834653,395.8129616,557.3359875,693.9008357,678.6924359,441.0424949,353.1833513,311.4824551,501.4812586,478.6118677,489.1362572,340.8921757,224.9819279,433.2141184,326.3271738,459.4223525,356.6771638,297.9268697,285.5434711,253.1845613,253.2383085,193.5299933,269.337415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philereme vetulata,416.9699724,390.0634761,616.9831527,419.4674517,296.937418,889.5918897,127.4516895,119.8990603,525.0548221,1515.330615,548.0821637,230.7426175,142.9721849,157.7995605,206.4436231,287.5347027,246.1764376,270.0329479,224.9024643,473.7825445,829.115134,359.9219844,646.4728416,398.7077055,95.87592442,110.9708158,472.8745658,161.0445793,223.7187108,132.6272486,110.8875793,1059.855046,64.70272123,112.5503593,1071.2294,70.26193434,36.32142617,39.97116893,21.93717876,56.75147876,144.3824143,56.50502231,32.98749612,18.69985344,279.3740898,86.13150894,92.55213318,66.30534985,20.85011029,54.56620316,45.01402308,127.9339426,107.9721217,154.5108312,42.35176276,90.44939485,419.8241786,298.1780456,550.7504681,283.6168214,50.22072232,22.80222242,74.74468944,90.41099187,86.55783454,78.54623462,45.42382766,74.60144742,5.626323585,29.47747506,1001.722149,20.49306418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phlogophora meticulosa,132.2099913,110.2652936,75.40905199,72.78994014,212.4873266,50.70963541,200.92384,113.299112,164.2551181,81.75194068,174.9813768,180.3505516,269.5621402,271.3562536,212.6524539,159.6007601,139.6439441,220.9360483,205.9171913,223.9699301,103.827485,274.08285,163.6991316,245.2531934,202.4047293,314.6706694,474.3999677,108.7757246,146.4824892,172.5441875,109.5515844,124.7644896,146.2844132,136.6682935,152.643375,130.2773366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocoena sinus,108.9642785,11.02652936,8.226442036,14.80473359,0,14.48846726,10.49602149,4.399965516,0,20.43798517,0,0,81.91114758,2.949524495,6.20883077,0,0,0,2.920811225,0,0,0,0,0,15.2184007,3.040296323,1.525401825,0,0,0,42.7518378,0,0,0,2.725774554,0,108.9642785,11.02652936,8.226442036,14.80473359,0,14.48846726,10.49602149,4.399965516,0,20.43798517,0,0,81.91114758,2.949524495,6.20883077,0,0,0,2.920811225,0,0,0,0,0,15.2184007,3.040296323,1.525401825,0,0,0,42.7518378,0,0,0,2.725774554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pholis gunnellus,197.5885584,256.3668076,154.931325,203.5650868,155.2792002,133.2938988,374.8579104,269.4978879,138.9851,255.4748146,323.9324661,273.1780414,574.8673266,345.0943659,277.8451769,434.4687357,346.9504178,317.6858211,468.7902016,463.7326117,341.5773782,272.5769003,320.4618593,405.5583533,167.4024077,174.8170386,213.5562555,202.01206,257.0101856,414.6211073,271.2069711,272.6811526,265.8437894,213.0417516,216.699077,241.5253993,2.905714094,6.891580849,8.226442036,4.934911196,0,1.448846726,32.98749612,12.09990517,16.84667878,32.11683384,24.58416038,34.47878192,32.76445903,47.19239192,32.59636154,29.13347207,17.27553948,8.664158757,20.44567857,17.22845616,3.009492319,12.0475978,22.19649242,23.29220273,6.087360281,9.120888969,15.25401825,4.238015244,13.31658993,33.47872295,2.671989863,10.28985482,16.87897076,18.75839322,27.25774554,2.927580598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phorcus lineatus,94.43570804,133.6966685,113.7991148,77.72485134,145.7445125,134.7427455,107.9590782,175.9986206,131.9656505,229.1974051,154.7355977,129.9584857,224.8833324,182.8705187,108.6545385,134.2673061,141.0835724,124.1862755,163.5654286,212.4842927,127.9034236,143.0652239,120.6934275,198.668788,451.9865009,387.6377812,253.216703,142.6798465,127.8392633,109.4496712,144.2874526,239.2391245,66.10930213,121.929556,83.1361239,114.1756433,58.11428187,31.70127191,5.484294691,29.60946718,10.89678598,0,17.9931797,62.6995086,2.807779797,1.459856084,2.892254162,0,55.10386291,32.44476945,37.25298462,0,0,5.776105838,17.52486735,0,0,3.011899451,5.549123104,5.480518288,371.3289771,320.7512621,65.59227849,0,0,0,110.8875793,2.572463704,0,0,2.725774554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phosphuga atrata,155.455704,334.9308293,359.2213022,366.4171563,156.6412985,104.3169643,172.4346388,252.9980172,148.8123293,224.8178369,206.7961726,217.4815475,223.3940388,237.4367219,412.8872462,263.4679214,197.2290757,181.9473339,106.6096097,139.263354,251.2926087,263.541202,337.1092286,224.7012498,378.9381775,288.8281507,273.0469267,159.6319075,219.7237338,182.845333,570.4698357,330.561586,74.5487875,101.8312775,110.3938694,86.36362763,78.45428053,146.101514,95.97515708,90.06212933,76.27750187,18.83500744,80.96930865,48.39962068,49.13614645,80.2920846,102.6750227,119.3496297,59.57174369,119.4557421,60.5361,126.6672699,99.334352,67.86924359,37.97054592,71.78523401,103.827485,236.4341069,292.7162437,149.3441234,74.57016344,56.24548198,77.79549309,105.9503811,157.1357612,104.2990984,68.1357415,50.16304223,54.85665496,60.29483536,55.87837836,57.08782165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phragmatobia fuliginosa,283.3071241,456.2226522,223.4850086,382.4556177,275.143846,257.8947172,278.8942853,245.2980775,265.3351909,347.4457479,441.0687597,392.5276711,355.9411686,374.5896109,434.6181539,587.7361323,630.5571909,424.5437791,479.0130409,473.7825445,568.7940484,492.4455602,323.2364208,480.9154798,550.9061054,269.0662246,709.3118487,371.5326697,384.8494489,338.6501591,338.0067176,617.391289,192.7015828,277.3562427,220.7877389,221.0323351,29.05714094,16.53979404,35.64791549,51.81656756,62.65651939,43.46540178,38.98522268,26.3997931,25.27001818,128.4673354,46.27606659,74.26199184,22.33940388,41.29334293,111.7589539,258.4012306,194.3498191,28.88052919,147.5009669,12.92134212,66.20883103,82.8272349,31.90745785,130.1623093,241.9725712,48.64474117,22.88102738,11.30137398,26.63317986,10.30114552,17.36793411,18.00724593,0,6.699426151,2.725774554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phyllotreta cruciferae,181.6071309,239.8270136,326.3155341,367.6508841,452.2166182,518.6871279,409.3448382,707.2944567,419.7630797,464.2342346,571.220197,486.6812679,516.7848765,519.1163112,327.5158231,416.7353179,454.9225396,605.0470865,426.4384388,501.0609334,477.0045326,463.8325154,366.2421249,311.0194129,223.7104903,142.8939272,465.2475567,823.587629,494.0454864,319.3355112,132.2634982,567.2282467,270.0635321,426.0835032,374.7940012,608.9367643,69.73713825,39.97116893,89.11978872,49.34911196,106.2436633,149.2312128,122.9533946,224.3982413,167.0628979,102.1899259,185.1042664,151.1761977,208.5011029,120.9305043,102.4457077,138.0673242,146.8420856,202.1637043,141.6593444,132.0848306,115.8654543,143.0652239,73.52588113,91.79868133,74.57016344,45.60444484,122.032146,248.6302276,165.1257151,90.13502333,33.39987328,78.46014297,80.17511109,104.511048,106.3052076,210.785803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
