species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Emmelina monodactyla,31.96285503,49.61938211,43.87435752,38.24556177,29.96616145,55.05617558,19.49261134,6.599948274,32.28946767,62.7738116,13.01514373,14.58717697,8.935761554,19.17190922,38.80519231,2.533345398,21.59442435,20.21637043,10.22283929,15.79275148,31.59966935,0,27.74561552,24.6623323,31.95864147,21.28207426,41.18584928,11.30137398,5.326635972,0,20.03992397,28.29710074,0,4.019655691,5.451549108,0
Nemurella pictetii,5.811428187,0,5.484294691,0,8.172589486,2.897693452,62.97612895,113.299112,53.34781615,18.97812909,17.35352497,15.91328396,56.59315651,20.64667147,24.83532308,22.80010858,11.51702632,18.77234397,14.60405612,5.742818721,36.11390783,57.22608957,56.87851182,12.33116615,3.04368014,28.88281507,70.16848396,8.476030487,0,7.725859143,24.04790876,0,2.813161793,0,0,0
Aedes aegypti,0,0,0,0,0,11.59077381,0,5.499956895,0,0,47.72219367,0,0,0,0,0,2.87925658,0,0,0,0,0,0,0,0,0,0,24.01541971,2.663317986,1.28764319,0,0,0,0,690.9838495,0
Neodiprion lecontei,5.811428187,0,5.484294691,1.233727799,10.89678598,4.346540178,10.49602149,51.69959481,19.65445858,45.25553859,18.79965205,87.52306181,4.467880777,2.949524495,12.41766154,74.73368924,56.1455033,54.87300546,11.6832449,33.02120764,58.68510023,12.0475978,24.97105397,17.81168444,4.565520211,0,21.35562555,36.72946545,18.6432259,18.02700467,0,16.72101408,2.813161793,13.3988523,21.80619643,5.855161195
Hedya salicella,0,5.513264679,2.742147345,4.934911196,5.448392991,10.14192708,26.98976955,19.79984482,5.615559595,2.919712167,21.69190621,15.91328396,26.80728466,14.74762248,27.93973846,55.73359875,57.58513159,18.77234397,10.22283929,11.48563744,18.05695392,27.10709506,18.03465009,17.81168444,22.82760105,16.72162978,12.2032146,14.12671748,31.95981583,20.60229105,18.70392904,11.57608667,52.04349316,73.69368766,35.4350692,46.84128956
Eulithis prunata,2.905714094,15.16147787,89.11978872,28.37573938,13.62098248,73.89118302,8.99658985,21.99982758,21.05834848,109.4892063,37.5993041,1.326106997,0,14.74762248,24.83532308,7.600036193,10.07739803,7.220132297,39.43095153,34.45691232,27.08543087,9.035698353,1.387280776,13.70129572,16.74024077,18.24177794,32.03343833,2.825343496,2.663317986,0,29.39188849,60.45289704,0,4.019655691,0,2.927580598
Glossina fuscipes,2.905714094,0,0,0,35.41455444,23.18154761,61.47669731,24.19981034,16.84667878,16.05841692,13.01514373,7.956641982,122.1220746,53.09144091,17.07428462,20.26676318,14.3962829,47.65287316,46.7329796,7.178523401,6.018984639,22.58924588,36.06930018,57.54544203,0,15.20148161,0,9.888702235,7.989953957,7.725859143,0,10.28985482,18.28555165,4.019655691,32.70929465,20.49306418
Taurulus bubalis,0,0,0,0,0,0,11.99545313,75.89940515,0,4.379568251,2.892254162,0,5.957174369,16.22238472,43.46181539,51.93358066,23.03405264,21.66039689,11.6832449,10.04993276,171.5410622,58.73203929,70.75131958,46.58440545,12.17472056,62.32607462,67.11768031,0,0,0,2.671989863,0,0,0,0,0
Pseudovirgaria hyperparasitica,0,0,0,0,0,0,4.498294925,21.99982758,0,0,0,0,14.89293592,8.848573486,10.86545385,30.40014477,31.67182238,7.220132297,7.302028062,45.94254977,73.73256182,100.8986316,77.68772346,41.10388716,15.2184007,63.84622278,143.3877716,19.77740447,5.326635972,2.575286381,22.71191383,5.144927408,0,0,0,5.855161195
Pleuronectes platessa,14.52857047,95.10381572,23.30825243,24.67455598,1.362098248,40.56770832,14.99431642,21.99982758,19.65445858,14.59856084,40.49155827,17.23939096,38.7216334,33.91953169,83.81921539,78.53370733,44.62847698,14.44026459,11.6832449,18.66416084,7.523730798,0,8.323684656,0,13.69656063,1.520148161,6.101607301,0,22.63820288,0,18.70392904,16.72101408,5.626323585,0,0,0
Anopheles maculipalpis,0,0,0,7.402366794,0,0,47.98181253,65.99948274,5.615559595,0,0,0,232.3298004,85.53621036,96.23687693,20.26676318,7.198141449,2.888052919,48.19338521,2.87140936,4.514238479,3.011899451,0,19.18181401,45.65520211,6.080592646,3.050803651,2.825343496,0,0,42.7518378,0,0,0,0,0
Cephus cinctus,0,22.05305872,38.39006283,14.80473359,16.34517897,8.693080355,5.997726567,17.59986206,44.92447676,14.59856084,20.24577913,21.21771195,25.31799107,38.34381844,108.6545385,50.66690796,30.23219409,0,17.52486735,0,46.64713095,4.517849176,0,1.370129572,38.04600176,54.72533381,12.2032146,0,5.326635972,7.725859143,41.41584287,30.86956445,0,2.67977046,0,0
Epistrophe grossulariae,10.16999933,19.29642638,32.90576814,25.90828378,44.94924217,30.42578124,17.9931797,15.39987931,11.23111919,18.97812909,23.1380333,42.43542391,19.3608167,8.848573486,3.104415385,44.33354446,40.30959211,37.54468795,2.920811225,25.84268424,12.03796928,3.011899451,9.710965432,8.220777433,3.04368014,4.560444484,3.050803651,22.60274797,51.93470072,48.93044124,16.03193918,12.86231852,12.65922807,24.11793414,14.99176005,8.782741793
Tenthredo mesomela,2.905714094,9.648213189,2.742147345,4.934911196,8.172589486,8.693080355,14.99431642,17.59986206,15.44278889,14.59856084,36.15317702,18.56549796,10.42505515,25.07095821,18.62649231,45.60021716,14.3962829,4.332079378,29.20811225,44.50684509,51.16136943,19.57734643,23.58377319,31.51298016,18.26208084,12.16118529,32.03343833,24.01541971,47.93972374,28.32815019,18.70392904,11.57608667,16.87897076,13.3988523,20.44330916,11.71032239
Peromyscus maniculatus,0,1.37831617,0,2.467455598,0,0,0,0,0,0,0,0,0,5.89904899,6.20883077,20.26676318,2.87925658,2.888052919,78.86190307,10.04993276,49.65662327,97.88673215,43.00570406,116.4610136,206.9702496,71.44696359,7.627009126,2.825343496,0,0,0,0,0,0,0,0
Yponomeuta cagnagella,0,0,0,0,14.98308072,8.693080355,13.49488477,116.5990862,50.54003635,37.95625818,31.81479578,14.58717697,17.87152311,56.04096541,38.80519231,3.800018097,4.318884869,7.220132297,36.51014031,27.27838892,9.028476958,3.011899451,8.323684656,8.220777433,0,9.120888969,96.10031499,9.888702235,5.326635972,5.150572762,5.343979725,3.858695556,47.82375047,10.71908184,5.451549108,10.24653209
Alligator mississippiensis,0,0,0,0,0,0,0,10.99991379,0,26.27740951,18.79965205,0,2.978587185,0,0,5.066690796,0,0,2.920811225,0,0,6.023798902,58.26579259,0,4.565520211,168.7364459,334.0629997,0,0,0,64.1277567,0,0,0,13.62887277,0
Armillaria ostoyae,8.717142281,24.80969106,8.226442036,14.80473359,10.89678598,8.693080355,1.499431642,13.19989655,14.03889899,17.518273,23.1380333,41.10931691,16.38222952,11.79809798,21.73090769,35.46683557,30.23219409,4.332079378,11.6832449,4.307114041,21.06644624,22.58924588,26.35833474,32.88310973,24.34944112,15.20148161,4.576205476,39.55480894,34.62313382,18.02700467,18.70392904,38.58695556,22.50529434,22.77804891,35.4350692,11.71032239
Calidris pugnax,2.905714094,5.513264679,8.226442036,2.467455598,4.086294743,2.897693452,17.9931797,18.69985344,22.46223838,8.759136502,2.892254162,10.60885598,26.80728466,17.69714697,23.28311539,29.13347207,41.7492204,20.21637043,11.6832449,17.22845616,9.028476958,12.0475978,13.87280776,16.44155487,18.26208084,30.40296323,15.25401825,22.60274797,23.96986187,15.45171829,17.36793411,23.15217334,28.13161793,49.57575352,59.96704019,54.16024105
Numida meleagris,0,8.269897019,2.742147345,2.467455598,0,0,0,9.899922411,37.90502726,2.919712167,14.46127081,124.6540577,14.89293592,8.848573486,15.52207692,149.4673785,54.70587501,8.664158757,8.762433674,17.22845616,64.70408487,25.60114533,23.58377319,19.18181401,0,0,7.627009126,5.650686992,18.6432259,47.64279805,0,5.144927408,0,0,1.362887277,2.927580598
Fusarium graminearum,1.452857047,9.648213189,2.742147345,2.467455598,14.98308072,10.14192708,32.98749612,18.69985344,28.07779797,4.379568251,28.92254162,38.45710292,31.27516544,51.61667867,23.28311539,41.80019906,18.71516777,25.99247627,18.98527296,21.5355702,33.10441551,13.55354753,24.97105397,23.29220273,6.087360281,13.68133345,30.50803651,21.19007622,21.30654389,16.73936148,4.007984794,20.57970963,21.09871344,10.71908184,12.26598549,1.463790299
Cryptotermes secundus,8.717142281,8.269897019,10.96858938,7.402366794,2.724196495,15.93731398,31.48806447,18.69985344,21.05834848,14.59856084,18.79965205,39.78320991,34.25375262,33.91953169,27.93973846,41.80019906,43.18884869,27.43650273,27.74770664,20.09986552,10.53322312,24.09519561,9.710965432,13.70129572,18.26208084,9.120888969,39.66044746,12.71404573,10.65327194,24.46522062,13.35994931,14.14855037,19.69213255,14.73873753,10.90309822,0
Branchiostoma lanceolatum,10.16999933,0,74.03797832,4.934911196,98.07107383,2.897693452,5.997726567,6.599948274,43.52058686,2.919712167,0,0,14.89293592,29.49524495,0,0,0,8.664158757,13.14365051,0,0,0,2.774561552,9.590907005,16.74024077,82.08800072,0,0,0,0,271.2069711,0,0,0,0,0
Lottia gigantea,33.41571208,26.18800723,21.93717876,38.24556177,29.96616145,26.07924107,10.49602149,20.8998362,25.27001818,40.87597034,5.784508324,3.978320991,29.78587185,0,21.73090769,0,11.51702632,15.88429105,33.58932909,17.22845616,22.5711924,3.011899451,0,8.220777433,18.26208084,42.56414852,68.64308214,0,0,0,73.47972122,41.15941926,0,5.359540921,0,1.463790299
Erigeron canadensis,29.05714094,12.40484553,1.371073673,7.402366794,2.724196495,17.38616071,14.99431642,94.59925859,5.615559595,8.759136502,24.58416038,54.37038688,47.65739495,26.54572046,26.38753077,22.80010858,44.62847698,38.9887144,13.14365051,0,30.09492319,12.0475978,34.6820194,54.80518288,36.52416169,0,7.627009126,2.825343496,5.326635972,6.438215952,0,0,2.813161793,0,0,5.855161195
Pulleniatina obliquiloculata,0,0,0,1.233727799,5.448392991,11.59077381,1.499431642,34.09973275,8.423339392,64.23366768,11.56901665,3.978320991,2.978587185,5.89904899,20.1787,13.93339969,2.87925658,12.99623813,10.22283929,4.307114041,6.018984639,18.07139671,18.03465009,4.110388716,0,0,10.67781278,5.650686992,1.331658993,2.575286381,8.015969588,3.858695556,42.19742689,6.699426151,297.1094264,51.23266046
Parastrongyloides trichosuri,37.77428322,15.16147787,71.29583098,108.5680463,79.00169836,14.48846726,19.49261134,16.49987068,30.88557777,5.839424335,0,0,16.38222952,5.89904899,0,7.600036193,5.758513159,7.220132297,20.44567857,0,33.10441551,6.023798902,0,5.480518288,10.65288049,83.60814888,6.101607301,5.650686992,2.663317986,5.150572762,46.7598226,23.15217334,0,0,0,0
Rhinatrema bivittatum,11.62285637,82.69897019,12.33966305,28.37573938,0,8.693080355,25.49033791,31.89974999,15.44278889,26.27740951,14.46127081,27.84824694,26.80728466,36.86905619,57.43168462,74.73368924,37.43033553,14.44026459,11.6832449,11.48563744,15.0474616,0,11.09824621,1.370129572,15.2184007,12.16118529,6.101607301,0,10.65327194,2.575286381,20.03992397,24.43840519,0,2.67977046,5.451549108,0
Fukomys damarensis,0,8.269897019,5.484294691,7.402366794,16.34517897,11.59077381,8.99658985,10.99991379,11.23111919,7.299280418,26.03028746,13.26106997,20.85011029,5.89904899,37.25298462,48.13356256,15.83591119,17.32831751,8.762433674,11.48563744,13.54271544,9.035698353,22.19649242,17.81168444,15.2184007,33.44325955,13.72861643,11.30137398,26.63317986,47.64279805,29.39188849,20.57970963,35.16452241,24.11793414,28.62063282,40.98612837
Ectemnius lituratus,0,0,0,0,0,4.346540178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.107938,54.59801871,278.1309291,0,38.58695556,53.45007406,25.45781937,50.42682925,7.318951494
Lepeophtheirus salmonis,5.811428187,0,13.71073673,2.467455598,10.89678598,7.244233629,4.498294925,0,11.23111919,43.79568251,20.24577913,41.10931691,0,2.949524495,10.86545385,12.66672699,18.71516777,23.10442335,4.381216837,8.614228081,12.03796928,37.64874314,13.87280776,16.44155487,10.65288049,0,9.152410952,38.14213719,45.27640576,25.75286381,2.671989863,6.43115926,59.07639764,56.27517967,39.52373103,64.40677315
Electrophaes corylata,4.35857114,0,2.742147345,4.934911196,14.98308072,14.48846726,14.99431642,34.09973275,5.615559595,20.43798517,46.27606659,27.84824694,17.87152311,11.79809798,26.38753077,59.53361685,40.30959211,17.32831751,8.762433674,48.81395913,75.23730798,19.57734643,45.78026561,4.110388716,10.65288049,3.040296323,6.101607301,5.650686992,7.989953957,32.19107976,10.68795945,27.01086889,1.406580896,0,5.451549108,2.927580598
Incurvaria masculella,0,0,0,0,5.448392991,0,0,0,0,0,0,0,0,11.79809798,1.552207692,16.46674509,2.87925658,17.32831751,64.25784695,0,34.60916167,55.72013984,24.97105397,117.8311432,238.928891,66.88651911,12.2032146,2.825343496,0,0,2.671989863,2.572463704,0,0,0,0
Myxocyprinus asiaticus,20.33999866,48.24106594,21.93717876,18.50591699,12.25888423,8.693080355,7.497158208,8.799931032,14.03889899,18.97812909,11.56901665,33.15267493,7.446467961,14.74762248,27.93973846,38.00018097,34.55107896,27.43650273,24.82689541,11.48563744,1.50474616,10.54164808,16.64736931,2.740259144,30.4368014,24.32237058,47.28745658,22.60274797,30.62815684,10.30114552,18.70392904,20.57970963,8.439485378,2.67977046,2.725774554,14.63790299
Aspergillus sojae,5.811428187,0,9.597515708,23.44082818,34.05245619,23.18154761,5.997726567,1.099991379,2.807779797,14.59856084,28.92254162,0,8.935761554,11.79809798,0,82.33372543,73.42104278,106.857958,0,22.97127488,18.05695392,21.08329616,26.35833474,54.80518288,9.131040421,6.080592646,24.4064292,24.01541971,2.663317986,0,2.671989863,9.003622964,2.813161793,5.359540921,5.451549108,7.318951494
Agrotis puta,5.811428187,24.80969106,9.597515708,14.80473359,12.25888423,39.1188616,20.99204298,4.399965516,2.807779797,13.13870475,33.26092286,2.652213994,5.957174369,7.373811238,3.104415385,19.00009048,23.03405264,11.55221168,5.84162245,61.73530125,30.09492319,10.54164808,0,28.77272101,7.609200351,6.080592646,32.03343833,39.55480894,7.989953957,154.5171829,8.015969588,12.86231852,0,2.67977046,5.451549108,5.855161195
Oryzias melastigma,0,1.37831617,8.226442036,6.168638995,4.086294743,14.48846726,20.99204298,8.799931032,19.65445858,10.21899259,5.784508324,29.17435394,4.467880777,2.949524495,6.20883077,22.80010858,15.83591119,7.220132297,29.20811225,47.37825445,61.69459255,51.20229067,59.65307337,38.36362802,9.131040421,9.120888969,70.16848396,24.01541971,6.658294964,20.60229105,1.335994931,14.14855037,7.032904482,8.039311381,13.62887277,7.318951494
Harmonia axyridis,33.41571208,38.59285276,17.82395774,30.84319498,24.51776846,31.87462797,14.99431642,24.19981034,5.615559595,17.518273,27.47641454,7.956641982,5.957174369,11.79809798,9.313246154,12.66672699,18.71516777,12.99623813,11.6832449,22.97127488,12.03796928,12.0475978,2.774561552,0,22.82760105,15.20148161,61.01607301,28.25343496,10.65327194,10.30114552,21.3759189,36.01449186,8.439485378,16.07862276,10.90309822,11.71032239
Schistosoma rodhaini,11.62285637,2.75663234,0,2.467455598,8.172589486,2.897693452,43.48351761,30.79975861,22.46223838,16.05841692,56.39895616,35.80488892,4.467880777,10.32333573,12.41766154,21.53343588,59.02475988,62.09313776,30.66851786,28.7140936,22.5711924,48.19039121,34.6820194,69.87660818,1.52184007,3.040296323,0,0,2.663317986,1.28764319,1.335994931,0,0,5.359540921,1.362887277,5.855161195
Stegastes partitus,0,0,0,0,2.724196495,0,0,0,0,0,0,0,0,2.949524495,0,16.46674509,11.51702632,5.776105838,36.51014031,80.39946209,27.08543087,103.9105311,66.58947725,32.88310973,83.70120386,144.4140753,36.60964381,0,2.663317986,0,0,0,0,0,0,0
Tachysurus fulvidraco,14.52857047,11.02652936,8.226442036,12.33727799,5.448392991,11.59077381,11.99545313,4.399965516,5.615559595,29.19712167,5.784508324,5.304427988,11.91434874,8.848573486,65.19272308,0,0,0,17.52486735,12.92134212,30.09492319,73.79153655,91.56053122,52.06492374,30.4368014,48.64474117,13.72861643,19.77740447,3.994976979,0,33.39987328,9.003622964,0,0,2.725774554,0
Melitaea cinxia,18.88714161,13.7831617,13.71073673,2.467455598,17.70727722,13.03962053,14.99431642,17.59986206,18.25056868,23.35769734,40.49155827,14.58717697,17.87152311,8.848573486,34.14856923,65.86698034,33.11145067,36.10066149,0,15.79275148,6.018984639,9.035698353,5.549123104,12.33116615,6.087360281,7.600740807,6.101607301,35.3167937,39.94976979,41.2045821,6.679974656,10.28985482,9.846066274,8.039311381,16.35464732,8.782741793
Leistus spinibarbis,11.62285637,0,0,0,0,0,8.99658985,7.699939653,5.615559595,0,0,0,8.935761554,25.07095821,60.5361,26.60012668,15.83591119,21.66039689,49.65379082,14.3570468,33.10441551,37.64874314,22.19649242,78.09738561,9.131040421,82.08800072,103.7273241,0,0,0,21.3759189,0,0,1.33988523,0,0
Coccinella septempunctata,4.35857114,13.7831617,16.45288407,6.168638995,4.086294743,13.03962053,0,13.19989655,2.807779797,23.35769734,21.69190621,18.56549796,5.957174369,2.949524495,3.104415385,26.60012668,21.59442435,0,2.920811225,18.66416084,12.03796928,6.023798902,0,5.480518288,13.69656063,24.32237058,6.101607301,43.79282419,31.95981583,72.10801867,45.42382766,12.86231852,28.13161793,41.53644214,36.79795648,43.91370896
Coniosporium apollinis,2.905714094,27.5663234,2.742147345,2.467455598,2.724196495,2.897693452,13.49488477,6.599948274,8.423339392,5.839424335,20.24577913,31.82656793,29.78587185,17.69714697,21.73090769,21.53343588,27.35293751,23.10442335,46.7329796,37.32832168,12.03796928,22.58924588,24.97105397,57.54544203,18.26208084,10.64103713,6.101607301,11.30137398,27.96483885,20.60229105,2.671989863,7.717391112,25.31845613,16.07862276,19.08042188,5.855161195
Aphaenogaster rudis,8.717142281,12.40484553,0,16.03846139,12.25888423,8.693080355,14.99431642,32.99974137,5.615559595,40.87597034,41.93768535,26.52213994,41.70022058,20.64667147,13.96986923,17.73341778,38.86996382,20.21637043,8.762433674,15.79275148,13.54271544,16.56544698,16.64736931,8.220777433,12.17472056,18.24177794,7.627009126,8.476030487,15.97990791,28.32815019,29.39188849,12.86231852,12.65922807,5.359540921,13.62887277,20.49306418
Agriopis aurantiaria,17.43428456,28.94463957,6.855368363,3.701183397,8.172589486,14.48846726,13.49488477,19.79984482,25.27001818,18.97812909,11.56901665,33.15267493,13.40364233,20.64667147,10.86545385,31.66681747,21.59442435,11.55221168,27.74770664,1.43570468,9.028476958,3.011899451,4.161842328,2.740259144,6.087360281,6.080592646,0,1.412671748,26.63317986,38.62929571,18.70392904,12.86231852,49.23033137,53.59540921,19.08042188,45.37749926
Drosophila obscura,0,0,0,0,0,0,0,0,0,2.919712167,0,0,0,0,0,35.46683557,23.03405264,5.776105838,45.27257398,10.04993276,16.55220776,159.6306709,120.6934275,149.3441234,48.69888225,0,3.050803651,2.825343496,3.994976979,0,0,0,0,0,0,0
Rhizoctonia solani,2.905714094,5.513264679,13.71073673,9.869822392,0,11.59077381,8.99658985,0,5.615559595,5.839424335,14.46127081,19.89160496,2.978587185,8.848573486,9.313246154,36.73350827,21.59442435,23.10442335,7.302028062,14.3570468,13.54271544,21.08329616,23.58377319,23.29220273,3.04368014,0,13.72861643,28.25343496,9.32161295,32.19107976,0,7.717391112,59.07639764,45.55609783,43.61239286,74.65330524
Rhagoletis zephyria,10.16999933,13.7831617,10.96858938,19.73964478,13.62098248,5.795386903,20.99204298,6.599948274,8.423339392,17.518273,31.81479578,6.630534985,11.91434874,20.64667147,34.14856923,20.26676318,37.43033553,14.44026459,11.6832449,51.68536849,16.55220776,21.08329616,16.64736931,1.370129572,4.565520211,12.16118529,15.25401825,5.650686992,37.2864518,6.438215952,30.72788342,20.57970963,19.69213255,5.359540921,13.62887277,21.95685448
Colletotrichum orchidophilum,14.52857047,23.43137489,24.67932611,14.80473359,19.06937547,8.693080355,7.497158208,16.49987068,16.84667878,7.299280418,7.230635405,25.19603294,13.40364233,16.22238472,17.07428462,10.13338159,15.83591119,14.44026459,8.762433674,27.27838892,37.61865399,18.07139671,31.90745785,17.81168444,22.82760105,9.120888969,42.71125111,22.60274797,19.97488489,10.30114552,5.343979725,25.72463704,8.439485378,20.09827845,12.26598549,2.927580598
Euproctis similis,8.717142281,5.513264679,5.484294691,6.168638995,10.89678598,8.693080355,31.48806447,19.79984482,5.615559595,32.11683384,8.676762486,43.7615309,32.76445903,11.79809798,6.20883077,13.93339969,23.03405264,24.54844981,48.19338521,31.58550296,27.08543087,13.55354753,6.93640388,13.70129572,12.17472056,15.20148161,6.101607301,8.476030487,50.60304173,19.31464786,8.015969588,0,14.06580896,13.3988523,10.90309822,17.56548359
Mimas tiliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.09824621,0,0,0,0,22.60274797,406.1559928,172.5441875,0,0,0,2.67977046,0,0
Sorghum bicolor,52.30285368,118.5351906,4.113221018,66.62130115,62.65651939,0,46.48238089,4.399965516,0,0,0,0,8.935761554,16.22238472,4.656623077,0,0,0,0,0,6.018984639,0,0,5.480518288,13.69656063,57.76563014,0,0,0,0,134.9354881,2.572463704,0,0,0,0
Pholis gunnellus,2.905714094,6.891580849,8.226442036,4.934911196,0,1.448846726,32.98749612,12.09990517,16.84667878,32.11683384,24.58416038,34.47878192,32.76445903,47.19239192,32.59636154,29.13347207,17.27553948,8.664158757,20.44567857,17.22845616,3.009492319,12.0475978,22.19649242,23.29220273,6.087360281,9.120888969,15.25401825,4.238015244,13.31658993,33.47872295,2.671989863,10.28985482,16.87897076,18.75839322,27.25774554,2.927580598
Podabrus alpinus,33.41571208,44.10611744,31.53469447,61.68638995,10.89678598,53.60732886,2.998863283,0,26.67390808,129.9271914,14.46127081,5.304427988,5.957174369,2.949524495,9.313246154,2.533345398,23.03405264,8.664158757,5.84162245,17.22845616,15.0474616,0,0,0,0,0,32.03343833,0,0,3.862929571,0,46.30434667,0,5.359540921,2.725774554,0
Notocelia uddmanniana,13.07571342,0,1.371073673,14.80473359,23.15567021,2.897693452,0,2.199982758,25.27001818,0,0,0,0,0,0,0,0,4.332079378,2.920811225,0,46.64713095,69.27368737,74.91316191,241.1428047,12.17472056,18.24177794,42.71125111,0,0,0,0,0,0,0,0,0
Hermetia illucens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.011899451,145.6644815,1.370129572,0,15.20148161,19.83022373,46.61816768,35.95479281,52.79337081,142.9514576,18.00724593,16.87897076,18.75839322,74.95880024,0
Andrena fulva,5.811428187,16.53979404,24.67932611,2.467455598,10.89678598,14.48846726,37.48579104,21.99982758,11.23111919,20.43798517,17.35352497,26.52213994,26.80728466,11.79809798,24.83532308,25.33345398,27.35293751,38.9887144,21.90608419,2.87140936,9.028476958,6.023798902,8.323684656,21.92207315,24.34944112,9.120888969,21.35562555,12.71404573,7.989953957,10.30114552,16.03193918,5.144927408,19.69213255,16.07862276,5.451549108,5.855161195
Carpinus viminea,10.16999933,13.7831617,5.484294691,3.701183397,0,0,0,0,0,0,0,0,0,5.89904899,3.104415385,0,5.758513159,0,18.98527296,0,18.05695392,43.67254204,15.26008854,47.95453502,74.57016344,95.76933417,3.050803651,0,0,0,223.1111535,0,0,0,0,0
Pseudonaja textilis,13.07571342,0,0,2.467455598,0,0,23.99090627,4.399965516,0,0,0,0,14.89293592,2.949524495,9.313246154,0,0,2.888052919,2.920811225,0,0,6.023798902,0,5.480518288,302.846174,74.48725991,74.74468944,2.825343496,2.663317986,0,34.73586821,0,0,0,0,0
Cavia porcellus,0,0,0,0,0,0,0,0,0,0,0,0,93.82549631,117.9809798,209.5480385,41.80019906,63.34364475,25.99247627,8.762433674,11.48563744,0,0,0,0,0,0,0,0,0,0,0,3.858695556,0,0,0,0
Amyelois transitella,14.52857047,2.75663234,8.226442036,11.10355019,24.51776846,21.73270089,2.998863283,8.799931032,25.27001818,7.299280418,11.56901665,31.82656793,8.935761554,17.69714697,0,17.73341778,41.7492204,46.2088467,20.44567857,8.614228081,16.55220776,18.07139671,11.09824621,17.81168444,0,0,15.25401825,31.07877845,39.94976979,32.19107976,0,5.144927408,22.50529434,12.05896707,8.177323662,14.63790299
Volvox carteri,0,0,2.742147345,3.701183397,2.724196495,0,0,0,2.807779797,8.759136502,2.892254162,1.326106997,0,2.949524495,0,20.26676318,0,0,0,1.43570468,0,3.011899451,0,0,0,0,0,24.01541971,5.326635972,18.02700467,0,0,142.0646705,132.6486378,114.4825313,81.97225673
Petrosia ficiformis,5.811428187,16.53979404,12.33966305,0,10.89678598,2.897693452,17.9931797,13.19989655,14.03889899,5.839424335,23.1380333,26.52213994,5.957174369,23.59619596,9.313246154,34.20016287,23.03405264,17.32831751,11.6832449,5.742818721,15.0474616,16.56544698,6.93640388,16.44155487,6.087360281,6.080592646,7.627009126,21.19007622,10.65327194,33.47872295,42.7518378,14.14855037,26.72503703,16.07862276,19.08042188,29.27580598
Acleris sparsana,8.717142281,17.91811021,45.2454312,24.67455598,8.172589486,15.93731398,10.49602149,3.299974137,5.615559595,5.839424335,23.1380333,7.956641982,10.42505515,2.949524495,111.7589539,7.600036193,11.51702632,0,2.920811225,70.34952933,12.03796928,9.035698353,0,2.740259144,73.04832337,3.040296323,21.35562555,0,1.331658993,2.575286381,12.02395438,32.1557963,0,0,0,2.927580598
Electrophorus electricus,5.811428187,38.59285276,27.42147345,11.10355019,0,5.795386903,13.49488477,2.199982758,5.615559595,5.839424335,1.446127081,0,0,19.17190922,51.22285385,12.66672699,11.51702632,11.55221168,1.460405612,51.68536849,27.08543087,0,0,0,130.878246,15.20148161,28.98263468,0,0,2.575286381,10.68795945,54.02173778,0,5.359540921,0,5.855161195
Drosophila melanogaster,11.62285637,17.91811021,0,0,8.172589486,5.795386903,46.48238089,18.69985344,19.65445858,8.759136502,28.92254162,21.21771195,32.76445903,32.44476945,34.14856923,21.53343588,0,23.10442335,26.28730102,12.92134212,10.53322312,9.035698353,24.97105397,8.220777433,9.131040421,13.68133345,18.3048219,11.30137398,2.663317986,0,5.343979725,0,19.69213255,21.43816368,12.26598549,19.02927388
Vitis vinifera,0,0,0,0,0,0,0,5.499956895,0,14.59856084,8.676762486,0,0,0,0,0,2.87925658,2.888052919,0,8.614228081,0,9.035698353,48.55482716,0,3.04368014,155.0551125,227.284872,0,0,0,64.1277567,0,0,0,5.451549108,0
