genus,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Aplocera,233.9099845,129.56172,512.7815536,288.692305,81.72589486,299.9112723,88.46646686,53.89957757,94.06062321,509.4897732,121.4746748,62.32702886,84.88973476,70.78858788,232.8311539,45.60021716,69.10215791,79.42145527,103.6887985,103.370737,270.8543087,40.66064259,34.6820194,67.13634903,488.5106625,141.373779,167.7942008,49.44351118,45.27640576,74.68330505,93.51964519,279.1123119,16.87897076,9.379196612,39.52373103,13.17411269
Aplosporella,0,90.96886721,0,1.233727799,0,0,2.998863283,0,0,0,0,0,1.489293592,0,0,0,0,0,0,0,0,0,0,1.370129572,0,0,0,0,0,0,2.671989863,0,0,0,0,0
Apoda,123.492849,144.7231978,253.6486294,182.5917143,122.5888423,259.3435639,193.4266818,256.2979913,200.7562555,598.5409943,215.4729351,64.97924286,156.3758272,188.7695677,156.7729769,169.7341417,289.3652862,212.2718895,154.8029949,146.4418774,230.2261624,177.7020676,263.5833474,238.4025455,167.4024077,241.7035577,207.4546482,45.20549593,78.56788058,75.97094824,77.48770601,236.6666608,30.94477972,20.09827845,35.4350692,55.62403135
Apodemus,245.5328409,416.2514833,283.8122502,251.680471,227.4704074,146.3335193,170.9352071,193.5984827,167.0628979,183.9418665,172.0891226,232.0687245,169.7794695,203.5171902,214.2046616,186.2008867,213.0649869,174.7272016,172.3278623,180.8987897,204.6454777,219.8686599,141.5026392,241.1428047,175.0116081,202.1797055,175.4212099,282.5343496,222.3870518,267.8297836,223.1111535,165.9239089,115.3396335,147.3873753,132.2000659,143.4514493
Apoderus,68.2842812,59.2675953,89.11978872,66.62130115,68.10491238,68.09579612,40.48465432,60.49952584,56.15559595,51.09496293,65.07571864,62.32702886,55.10386291,67.83906339,71.40155385,81.06705273,93.57583884,112.6340638,46.7329796,63.17100593,78.2468003,88.8510338,104.0460582,137.0129572,56.3080826,16.72162978,131.184557,67.8082439,59.92465468,36.05400933,33.39987328,65.59782445,23.91187524,40.19655691,42.24950559,33.66717687
Apomyelois,88.62427986,92.34718338,102.8305254,170.2544363,148.468709,60.85156249,70.47328716,43.99965516,115.1189717,36.49640209,52.06057491,27.84824694,59.57174369,61.9400144,94.68466924,53.20025335,59.02475988,38.9887144,51.11419643,63.17100593,102.3227389,25.60114533,20.80921164,61.65583074,121.7472056,220.4214834,190.6752282,22.60274797,26.63317986,34.76636614,166.9993664,123.4782578,26.72503703,13.3988523,34.07218193,20.49306418
Aporophyla,303.6471228,476.8973948,224.8560823,345.4437837,350.0592496,379.5978422,361.3630256,417.996724,415.55141,376.6428696,627.6191531,704.1628154,448.2773713,502.8939264,530.8550308,590.2694777,647.8327304,564.6143456,391.3887041,511.1108661,537.194379,515.0348061,380.1149326,515.1687191,601.1268277,284.2677062,658.9735885,432.2775549,463.4173295,509.9067034,430.1903679,576.2318697,251.7779804,278.6961279,257.5856954,267.8736247
Apotomis,111.8699926,137.831617,57.58509425,123.3727799,125.3130388,97.07273063,160.4391857,119.8990603,105.2917424,51.09496293,133.0436915,140.5673417,259.1370851,193.1938544,150.5641461,150.7340512,174.1950231,186.2794133,227.8232756,248.3769097,157.9983467,325.2851407,319.0745785,265.805137,327.1956151,351.1542253,233.3864792,53.68152642,103.8694015,99.14852567,128.2555134,74.60144741,77.3619493,76.37345812,85.86189845,68.79814405
Aptera,0,0,0,0,0,0,2.998863283,72.59943101,0,8.759136502,13.01514373,27.84824694,7.446467961,25.07095821,38.80519231,159.6007601,100.7739803,57.76105838,1.460405612,8.614228081,55.67560791,46.68444149,112.3697429,26.03246187,0,7.600740807,3.050803651,1.412671748,2.663317986,1.28764319,0,0,0,0,1.362887277,0
Apteryx,687.2013831,971.7128997,686.90791,842.6360867,542.1151026,678.0602677,1283.513485,820.5935687,686.5021605,1051.09638,1088.933692,958.7753589,1440.146904,1322.861736,1358.181731,1157.738847,1271.19178,1185.545723,1079.239748,809.7374396,1045.798581,1018.022014,758.8425845,1453.707476,966.3684446,912.0888969,1795.397948,613.0995386,636.5329986,789.3252758,806.9409385,1012.264468,493.7098946,455.5609783,1540.062623,488.9059598
Aquila,713.35281,975.8478483,419.5485438,679.7840173,416.8020638,320.1951264,568.2845922,683.0946464,426.7825292,345.9858918,435.2842514,356.7227822,711.8823371,791.947327,856.8186462,578.8694234,603.2042534,469.3085993,487.7754745,473.7825445,496.5662327,530.0943034,504.9702025,727.5388028,584.386587,732.7114138,565.9240772,293.8357236,291.6333194,450.6751167,2390.094932,364.0036141,389.6229083,265.2972756,339.358932,379.1216874
Arabidopsis,66.83142415,85.45560253,91.86193607,49.34911196,79.00169837,62.30040921,152.9420274,90.19929308,75.81005453,62.77381159,76.64473529,145.8717697,172.7580567,156.3247982,139.6986923,101.3338159,118.0495197,147.2906989,125.5948827,111.984965,63.19933871,87.34508408,55.49123104,98.64932919,66.96096309,48.64474116,170.8450045,57.91954167,75.90456259,48.93044124,64.1277567,96.4673889,99.86724364,113.8902446,89.95056029,115.6394336
Arabis,63.92571006,23.43137489,4.113221018,22.20710038,20.43147371,11.59077381,2.998863283,8.799931032,26.67390808,11.67884867,24.58416038,11.93496297,62.55033088,33.91953169,18.62649231,12.66672699,21.59442435,14.44026459,65.71825256,44.50684509,16.55220776,4.517849176,8.323684656,9.590907005,9.131040421,10.64103713,36.60964381,24.01541971,15.97990791,19.31464786,14.69594424,33.44202815,15.47238986,2.67977046,9.540210939,5.855161195
Arachis,31.96285503,35.83622042,17.82395774,37.01183397,24.51776846,18.83500744,2.998863283,3.299974137,5.615559595,30.65697776,4.338381243,1.326106997,5.957174369,2.949524495,17.07428462,3.800018097,1.43962829,4.332079378,4.381216837,2.87140936,4.514238479,4.517849176,4.161842328,4.110388716,25.87128119,44.08429668,28.98263468,0,2.663317986,5.150572762,69.47173643,15.43478222,0,0,0,4.391370896
Archocentrus,43.5857114,49.61938211,35.64791549,20.97337258,44.94924217,57.95386903,23.99090627,62.6995086,71.59838483,18.97812909,52.06057491,96.80581079,84.88973476,73.73811238,55.87947693,100.0671432,77.73992765,98.19379924,71.55987501,37.32832168,55.67560791,72.28558682,62.42763492,61.65583074,30.4368014,31.92311139,56.43986753,114.4264116,71.90958562,61.80687314,42.7518378,50.16304223,73.14220661,76.37345812,87.22478573,71.72572464
Aricia,23.24571275,1.37831617,12.33966305,13.57100579,32.69035794,14.48846726,25.49033791,98.99922411,35.09724747,36.49640209,34.70704994,33.15267493,38.7216334,36.86905619,74.50596923,78.53370733,87.81732568,50.54092608,70.0994694,41.63543573,236.2451471,109.93433,141.5026392,72.61686732,82.17936379,148.9745198,103.7273241,45.20549593,30.62815684,34.76636614,33.39987328,23.15217334,37.9776842,38.85667168,28.62063282,23.42064478
Armillaria,20.33999866,26.18800723,31.53469447,28.37573938,50.39763516,20.28385416,32.98749612,45.09964654,37.90502726,32.11683384,40.49155827,71.60977784,38.7216334,53.09144091,38.80519231,58.26694415,44.62847698,54.87300546,36.51014031,15.79275148,27.08543087,49.69634094,66.58947725,50.69479417,27.39312126,31.92311139,25.93183103,60.74488516,66.58294964,48.93044124,45.42382766,27.01086889,42.19742689,66.99426151,59.96704019,43.91370896
Artibeus,10.16999933,9.648213189,6.855368363,14.80473359,14.98308072,14.48846726,10.49602149,8.799931032,9.827229291,11.67884867,11.56901665,17.23939096,7.446467961,19.17190922,18.62649231,10.13338159,11.51702632,18.77234397,14.60405612,8.614228081,10.53322312,7.529748627,2.774561552,20.55194358,13.69656063,12.16118529,30.50803651,5.650686992,6.658294964,5.150572762,14.69594424,12.86231852,5.626323585,9.379196612,19.08042188,7.318951494
Arvicola,30.50999798,88.21223487,39.76113651,65.38757335,44.94924217,55.05617558,70.47328716,81.39936205,35.09724747,35.03654601,85.32149778,39.78320991,83.40044117,89.9604971,51.22285385,53.20025335,59.02475988,59.20508484,83.24311991,37.32832168,43.63763863,140.0533245,162.3118508,219.2207315,57.82992267,39.5238522,48.81285841,33.90412195,38.61811079,29.61579338,58.78377698,42.44565112,40.79084599,40.19655691,21.80619643,30.73959627
Ascoidea,33.41571208,93.72549955,15.0818104,66.62130115,38.13875093,15.93731398,19.49261134,19.79984482,19.65445858,39.41611426,96.89051442,30.50046093,29.78587185,28.0204827,34.14856923,60.80028955,54.70587501,33.21260857,45.27257398,64.60671061,91.78951574,34.63684369,33.29473862,45.21427588,13.69656063,13.68133345,44.23665293,14.12671748,34.62313382,55.36865719,41.41584287,50.16304223,11.25264717,20.09827845,20.44330916,7.318951494
Aspergillus,223.7399852,435.5479097,313.975871,333.1065058,335.0761689,227.468936,343.3698459,758.9940515,367.8191535,310.9493458,389.0081848,527.7905849,594.2281434,586.9553746,672.1059308,1023.471541,876.7336285,730.6773884,499.4587194,353.1833513,937.4568574,606.8977394,715.8368804,537.0907923,378.9381775,472.7660782,533.8906388,515.625188,500.7037814,450.6751166,387.4385301,369.1485415,323.5136061,405.9852248,328.4558337,311.7873336
Asterias,77.00142348,135.0749846,82.26442036,133.2426023,85.8121896,70.99348957,97.46305671,90.19929308,108.0995222,46.71539468,122.9208019,145.8717697,129.5685425,137.152889,121.0722,114.0005429,120.9287763,151.6227782,242.4273317,86.14228081,151.9793621,218.3627102,169.2482547,360.3440775,413.9404991,186.9782239,173.8958081,137.0291595,117.1859914,90.13502333,113.5595692,140.1992719,82.98827288,92.45208089,94.03922211,87.82741793
Asterionella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.80010858,51.82661843,0,0,0,0,0,0,0,0,9.120888969,0,0,0,0,0,0,0,0,0,0
Atethmia,251.3442691,318.3910352,202.9189035,139.4112413,106.2436633,153.5777529,74.97158208,74.79941377,67.38671514,124.0877671,75.19860821,107.4146668,135.5257169,92.9100216,136.5942769,114.0005429,99.334352,66.42521713,121.2136658,255.5554331,410.7957016,481.9039121,399.5368635,291.8375989,252.6254517,338.99304,120.5067442,94.64900711,61.25631367,43.77986848,663.9894809,298.4057897,26.72503703,34.83701599,31.34640737,46.84128956
Athalia,1.452857047,0,0,0,1.362098248,0,4.498294925,3.299974137,1.403889899,5.839424335,4.338381243,6.630534985,0,0,0,1.266672699,4.318884869,1.444026459,1.460405612,1.43570468,1.50474616,0,1.387280776,0,1.52184007,0,1.525401825,7.06335874,3.994976979,0,4.007984794,1.286231852,28.13161793,46.89598306,38.16084376,23.42064478
Atta,1.452857047,0,1.371073673,2.467455598,10.89678598,10.14192708,17.9931797,3.299974137,16.84667878,2.919712167,13.01514373,14.58717697,7.446467961,8.848573486,10.86545385,16.46674509,10.07739803,12.99623813,10.22283929,4.307114041,0,7.529748627,9.710965432,8.220777433,1.52184007,0,0,2.825343496,7.989953957,6.438215952,1.335994931,3.858695556,1.406580896,5.359540921,9.540210939,5.855161195
Attheya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.15479606,0,0,0,27.08543087,42.16659231,92.94781199,24.6623323,0,0,0,0,0,0,0,0,0,0,0,0
Aureobasidium,10.16999933,41.3494851,23.30825243,23.44082818,8.172589486,39.1188616,19.49261134,13.19989655,26.67390808,40.87597034,40.49155827,7.956641982,2.978587185,13.27286023,12.41766154,12.66672699,17.27553948,21.66039689,18.98527296,25.84268424,13.54271544,0,12.48552698,8.220777433,16.74024077,3.040296323,13.72861643,8.476030487,10.65327194,6.438215952,13.35994931,27.01086889,1.406580896,4.019655691,6.814436385,4.391370896
Autographa,322.5342644,321.1476676,525.1212167,257.84911,351.4213479,282.5251115,214.4187248,442.1965344,190.9290262,351.8253162,334.0553557,488.0073749,366.3662237,283.1543516,397.3651693,526.9358427,601.7646251,363.8946678,410.373977,298.6265735,526.6611559,606.8977394,738.0333729,611.0777892,246.5380914,338.9930401,538.4668443,532.577249,1720.503419,934.8289563,323.3107734,276.5398482,437.4466588,438.1424703,399.3259722,524.036927
Auxenochlorella,26.15142684,19.29642638,112.4280412,50.58283976,29.96616145,49.26078868,25.49033791,18.69985344,28.07779797,36.49640209,24.58416038,3.978320991,25.31799107,30.9700072,94.68466924,16.46674509,14.3962829,60.6491113,17.52486735,11.48563744,30.09492319,24.09519561,2.774561552,30.14285059,193.2736889,83.60814888,51.86366206,4.238015244,13.31658993,9.013502333,61.45576684,45.01811482,4.219742689,4.019655691,2.725774554,0
Bacillaria,20.33999866,5.513264679,0,19.73964478,29.96616145,24.63039434,1.499431642,52.79958619,1.403889899,7.299280418,13.01514373,10.60885598,22.33940388,14.74762248,13.96986923,41.80019906,60.46438817,54.87300546,13.14365051,12.92134212,21.06644624,99.39268188,79.07500423,50.69479417,0,4.560444484,22.88102738,22.60274797,5.326635972,6.438215952,6.679974656,9.003622964,0,0,6.814436385,1.463790299
Bactrocera,2.905714094,33.07958808,17.82395774,19.73964478,4.086294743,10.14192708,14.99431642,4.399965516,16.84667878,8.759136502,10.12288957,19.89160496,7.446467961,19.17190922,26.38753077,38.00018097,15.83591119,17.32831751,5.84162245,15.79275148,13.54271544,4.517849176,11.09824621,12.33116615,27.39312126,6.080592646,24.4064292,15.53938923,47.93972374,28.32815019,16.03193918,23.15217334,2.813161793,10.71908184,14.99176005,4.391370896
Balearica,4.35857114,4.13494851,6.855368363,7.402366794,2.724196495,4.346540178,8.99658985,6.599948274,12.63500909,17.518273,18.79965205,17.23939096,8.935761554,8.848573486,1.552207692,27.86679938,37.43033553,21.66039689,20.44567857,4.307114041,13.54271544,18.07139671,12.48552698,17.81168444,0,4.560444484,19.83022373,22.60274797,25.30152086,15.45171829,9.351964519,15.43478222,14.06580896,12.05896707,17.7175346,30.73959627
Ballota,11.62285637,46.86274977,10.96858938,54.28402316,6.810491238,27.52808779,20.99204298,19.79984482,26.67390808,11.67884867,37.5993041,33.15267493,32.76445903,36.86905619,20.1787,29.13347207,31.67182238,28.88052919,42.35176276,53.12107317,37.61865399,36.14279341,24.97105397,27.40259144,12.17472056,16.72162978,82.37169856,57.91954166,38.61811079,43.77986848,16.03193918,41.15941926,15.47238986,21.43816368,9.540210939,21.95685448
Barantolla,0,0,0,0,0,266.5877976,0,90.19929308,0,0,656.5416948,0,0,0,0,0,51.82661843,0,0,0,0,0,0,0,0,0,0,56.50686992,0,0,0,0,0,0,825.9096899,0
Barbatula,454.7442556,461.7359169,1213.4002,551.4763262,288.7648285,538.970982,275.8954221,111.0991293,273.7585302,502.1904928,122.9208019,75.58809883,236.7976812,269.8814913,991.8607154,91.20043432,102.2136086,138.6265401,200.0755689,150.7489914,150.474616,93.36888298,61.04035415,97.27919962,563.080826,500.1287451,300.5041596,80.52228963,73.24124461,57.94394357,265.8629913,376.8659326,91.42775826,76.37345812,79.04746207,102.4653209
Barbus,797.6185187,861.4476062,567.6245005,895.6863821,807.7242609,837.4334076,982.1277253,948.1925687,715.9838483,951.8261665,1892.980349,916.339935,1133.352424,985.1411814,853.7142308,806.8705092,751.4859673,799.9906585,946.3428368,877.2155596,662.0883103,787.6117064,768.5535499,1019.376402,1039.416768,826.9605999,784.0565382,617.3375538,599.2465468,515.0572762,956.5723708,595.5253475,542.940226,546.6731739,515.1713907,560.6316844
Baudoinia,120.5871349,151.6147787,85.0065677,99.93195172,85.8121896,55.05617558,71.9727188,64.89949136,88.44506362,58.39424335,86.76762486,119.3496297,108.7184322,140.1024135,111.7589539,139.3339969,126.6872895,129.9623813,151.8821837,89.01369017,100.8179927,124.9938272,95.72237355,110.9804953,89.78856414,83.60814888,140.3369679,110.1883963,86.55783454,66.95744591,106.8795945,150.4891267,52.04349316,83.07288427,66.78147657,73.18951494
Bellerochea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3574,0,51.82661843,0,0,0,0,0,24.97105397,0,0,27.36266691,0,0,0,0,0,0,0,0,0,0
Bembecia,7.264285234,26.18800723,17.82395774,32.07692277,13.62098248,18.83500744,25.49033791,39.59968964,30.88557777,26.27740951,72.30635405,31.82656793,37.23233981,58.9904899,71.40155385,184.934214,118.0495198,66.42521713,70.0994694,106.2421463,173.0458084,141.5592742,172.0228162,138.3830868,115.6598453,158.0954088,114.4051369,11.30137398,13.31658993,15.45171829,6.679974656,25.72463704,7.032904482,5.359540921,2.725774554,8.782741793
Bemisia,75.54856643,27.5663234,27.42147345,122.1390521,167.5380845,134.7427455,113.9568048,123.1990344,84.23339392,75.91251635,114.2440394,172.3939096,65.52891806,106.1828818,102.4457077,130.467288,323.9163652,129.9623813,227.8232755,426.40429,808.0486877,611.4155885,482.7737101,519.2791078,176.5334481,145.9342235,657.4481867,363.0566392,143.8191712,135.202535,90.84765533,286.829703,47.82375047,62.97460582,134.9258404,99.53774032
Benincasa,0,0,0,0,0,1.448846726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.505949725,0,0,0,0,0,90.41099187,3.994976979,10.30114552,0,0,0,0,3239.583057,0
Berkeleya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95665461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta,23.24571275,16.53979404,10.96858938,55.51775096,17.70727722,17.38616071,31.48806447,28.59977585,21.05834848,48.17525076,18.79965205,25.19603294,41.70022058,50.14191642,38.80519231,30.40014477,23.03405264,20.21637043,21.90608419,10.04993276,16.55220776,15.05949725,22.19649242,34.2532393,33.48048155,9.120888969,19.83022373,11.30137398,10.65327194,15.45171829,16.03193918,14.14855037,9.846066274,10.71908184,17.7175346,5.855161195
Betta,419.8756865,228.8004842,501.8129642,287.4585772,276.5059443,212.9804687,160.4391857,57.19955171,106.6956323,179.5622983,92.55213318,34.47878192,135.5257169,104.7081196,207.9958308,34.20016287,79.17955594,62.09313776,121.2136658,68.91382465,43.63763863,57.22608957,119.3061467,64.39608989,228.2760105,291.868447,91.52410952,60.74488516,37.2864518,46.35515486,328.6547531,74.60144742,12.65922807,29.47747506,42.24950559,38.05854777
Bibio,68.2842812,117.1568744,124.7677042,67.85502895,95.34687734,104.3169643,137.947711,193.5984827,144.6006596,109.4892063,92.55213318,209.5249055,108.7184322,107.6576441,128.8332385,224.2010677,218.8235,131.4064078,289.1603113,94.75650889,311.4824551,507.5050575,410.6351097,541.201181,123.2690457,173.2968904,151.0147807,90.41099187,75.90456259,61.80687314,146.9594424,75.88767927,98.46066274,100.4913923,87.22478573,86.36362763
Bicyclus,341.421406,319.7693514,245.4221874,294.860944,258.7986671,310.0531993,355.3652991,443.2965257,304.644108,372.2633013,406.3617097,322.2440003,534.6563996,436.5296253,357.0077693,387.6018459,482.2754771,404.3274086,324.210046,445.0684509,273.8638011,295.1661462,252.4851012,420.6297786,249.5817715,253.864743,241.0134884,204.8374034,250.3518907,261.3915677,399.4624845,321.557963,288.3490837,234.4799153,198.9815424,245.9167702
Biecheleria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64736931,0,0,0,12.2032146,0,0,0,0,0,0,0,0,0
Biomphalaria,457.6499697,198.4775285,102.8305254,217.1360926,69.46701063,128.9473586,80.96930865,118.7990689,73.00227473,75.91251635,86.76762486,88.8491688,107.2291386,89.9604971,395.8129616,115.2672156,161.2383685,86.64158757,83.24311991,66.04241529,204.6454777,180.7139671,178.9592201,164.4155487,391.1128981,127.6924456,155.5909862,189.2980142,113.1910144,82.40916419,125.5835235,102.8985482,92.83433916,81.73299904,76.32168751,93.68257912
Bipolaris,2.905714094,11.02652936,1.371073673,4.934911196,8.172589486,1.448846726,8.99658985,9.899922411,12.63500909,16.05841692,21.69190621,9.28274898,13.40364233,23.59619596,7.761038462,15.20007239,14.3962829,15.88429105,7.302028062,24.40697956,31.59966935,9.035698353,13.87280776,20.55194358,4.565520211,3.040296323,13.72861643,11.30137398,13.31658993,9.013502333,5.343979725,15.43478222,16.87897076,13.3988523,2.725774554,8.782741793
